ID,Ano,Dia Juliano,Hora - minuto,Temperatura,Umidade
787,2017,6,1120,29.2,61.51
788,2017,6,1130,29.93,59.05
789,2017,6,1140,30.16,57.94
790,2017,6,1150,29.94,58.48
791,2017,6,1200,29.76,57.77
792,2017,6,1210,30.2,58.52
793,2017,6,1220,30.13,58.11
794,2017,6,1230,30.35,58.49
795,2017,6,1240,30.36,56.47
796,2017,6,1250,30.76,55.4
797,2017,6,1300,31.06,54.1
798,2017,6,1310,30.9,54.56
799,2017,6,1320,31.2,53.89
800,2017,6,1330,30.67,56.04
801,2017,6,1340,31.49,52.2
802,2017,6,1350,31.61,51.8
803,2017,6,1400,31.51,51.24
804,2017,6,1410,31.89,51.61
805,2017,6,1420,32.28,48.53
806,2017,6,1430,32.44,47.04
807,2017,6,1440,31.63,46.61
808,2017,6,1450,31.32,49.9
809,2017,6,1500,31.09,49.61
810,2017,6,1510,30.68,50.69
811,2017,6,1520,30.59,49.79
812,2017,6,1530,30.57,50.27
813,2017,6,1540,30.48,52.3
814,2017,6,1550,30.58,53.13
815,2017,6,1600,31.09,52.86
816,2017,6,1610,31.35,51.7
817,2017,6,1620,31.06,50.51
818,2017,6,1630,31.2,49.34
819,2017,6,1640,30.66,50.64
820,2017,6,1650,30.44,49.46
821,2017,6,1700,29.64,52.99
822,2017,6,1710,26.2,68.94
823,2017,6,1720,24.93,75.6
824,2017,6,1730,23.92,80.0
825,2017,6,1740,22.73,88.7
826,2017,6,1750,21.44,91.4
827,2017,6,1800,21.07,93.3
828,2017,6,1810,21.5,92.3
829,2017,6,1820,21.8,89.3
830,2017,6,1830,21.95,87.7
831,2017,6,1840,21.87,88.4
832,2017,6,1850,21.76,89.4
833,2017,6,1900,21.74,88.0
834,2017,6,1910,21.78,87.5
835,2017,6,1920,21.75,89.0
836,2017,6,1930,21.7,90.1
837,2017,6,1940,21.63,90.9
838,2017,6,1950,21.68,91.3
839,2017,6,2000,21.78,91.6
840,2017,6,2010,21.8,92.0
841,2017,6,2020,21.77,92.5
842,2017,6,2030,21.84,91.9
843,2017,6,2040,21.76,92.3
844,2017,6,2050,21.79,92.4
845,2017,6,2100,21.88,92.2
846,2017,6,2110,21.9,92.5
847,2017,6,2120,21.91,92.9
848,2017,6,2130,21.95,93.1
849,2017,6,2140,21.98,93.1
850,2017,6,2150,22.0,93.0
851,2017,6,2200,22.04,92.9
852,2017,6,2210,22.05,93.0
853,2017,6,2220,22.18,92.5
854,2017,6,2230,22.17,92.7
855,2017,6,2240,22.18,92.9
856,2017,6,2250,22.2,92.8
857,2017,6,2300,22.28,92.4
858,2017,6,2310,22.11,93.1
859,2017,6,2320,21.92,93.9
860,2017,6,2330,21.77,94.5
861,2017,6,2340,21.88,94.2
862,2017,6,2350,21.72,93.9
863,2017,6,2400,21.56,94.8
864,2017,7,10,21.47,95.1
865,2017,7,20,21.48,95.7
866,2017,7,30,21.33,95.7
867,2017,7,40,21.22,95.4
868,2017,7,50,21.1,95.9
869,2017,7,100,21.02,96.4
870,2017,7,110,20.96,96.5
871,2017,7,120,20.9,96.3
872,2017,7,130,20.86,96.5
873,2017,7,140,20.87,96.6
874,2017,7,150,20.95,96.8
875,2017,7,200,20.94,96.9
876,2017,7,210,20.98,97.1
877,2017,7,220,20.7,96.7
878,2017,7,230,20.48,97.6
879,2017,7,240,20.47,97.4
880,2017,7,250,20.38,97.4
881,2017,7,300,20.48,97.7
882,2017,7,310,20.77,97.2
883,2017,7,320,20.8,96.6
884,2017,7,330,20.67,96.7
885,2017,7,340,20.96,97.1
886,2017,7,350,20.95,97.0
887,2017,7,400,20.48,97.3
888,2017,7,410,20.42,97.9
889,2017,7,420,20.33,97.8
890,2017,7,430,20.15,97.9
891,2017,7,440,20.17,98.4
892,2017,7,450,20.19,98.5
893,2017,7,500,20.32,98.2
894,2017,7,510,20.27,98.0
895,2017,7,520,20.24,98.1
896,2017,7,530,20.06,98.1
897,2017,7,540,19.89,98.2
898,2017,7,550,20.11,98.6
899,2017,7,600,20.37,98.4
900,2017,7,610,20.61,97.4
901,2017,7,620,20.87,96.7
902,2017,7,630,21.22,96.0
903,2017,7,640,21.75,94.4
904,2017,7,650,22.17,93.0
905,2017,7,700,22.33,91.8
906,2017,7,710,22.66,91.2
907,2017,7,720,23.49,89.0
908,2017,7,730,24.12,85.8
909,2017,7,740,24.22,85.6
910,2017,7,750,24.64,84.4
911,2017,7,800,24.48,82.9
912,2017,7,810,24.74,82.2
913,2017,7,820,25.31,80.4
914,2017,7,830,25.66,78.9
915,2017,7,840,25.88,77.4
916,2017,7,850,25.98,77.1
917,2017,7,900,26.19,76.2
918,2017,7,910,26.15,76.6
919,2017,7,920,26.25,75.7
920,2017,7,930,26.58,74.1
921,2017,7,940,26.88,73.3
922,2017,7,950,27.34,71.1
923,2017,7,1000,27.72,70.5
924,2017,7,1010,28.08,70.1
925,2017,7,1020,28.05,69.78
926,2017,7,1030,28.16,68.29
927,2017,7,1040,28.48,65.31
928,2017,7,1050,28.77,63.49
929,2017,7,1100,28.56,64.04
930,2017,7,1110,28.73,65.07
931,2017,7,1120,28.79,65.51
932,2017,7,1130,29.18,64.87
933,2017,7,1140,29.21,61.35
934,2017,7,1150,29.66,61.39
935,2017,7,1200,29.85,61.32
936,2017,7,1210,29.73,59.22
937,2017,7,1220,30.01,58.15
938,2017,7,1230,29.96,58.27
939,2017,7,1240,30.28,57.86
940,2017,7,1250,30.91,57.92
941,2017,7,1300,30.57,56.8
942,2017,7,1310,30.62,58.21
943,2017,7,1320,31.2,55.09
944,2017,7,1330,31.53,53.25
945,2017,7,1340,31.72,50.81
946,2017,7,1350,31.74,51.72
947,2017,7,1400,32.16,52.9
948,2017,7,1410,31.63,54.9
949,2017,7,1420,30.96,55.51
950,2017,7,1430,31.69,54.7
951,2017,7,1440,32.09,52.39
952,2017,7,1450,31.81,51.59
953,2017,7,1500,32.18,53.0
954,2017,7,1510,31.92,53.06
955,2017,7,1520,31.64,52.05
956,2017,7,1530,31.98,51.54
957,2017,7,1540,31.97,50.44
958,2017,7,1550,31.76,50.61
959,2017,7,1600,31.32,50.69
960,2017,7,1610,31.25,51.22
961,2017,7,1620,31.03,51.92
962,2017,7,1630,31.05,55.01
963,2017,7,1640,30.86,54.83
964,2017,7,1650,30.31,55.82
965,2017,7,1700,30.05,56.07
966,2017,7,1710,29.88,55.89
967,2017,7,1720,29.67,57.14
968,2017,7,1730,29.56,57.83
969,2017,7,1740,29.52,56.76
970,2017,7,1750,29.33,57.58
971,2017,7,1800,29.28,58.6
972,2017,7,1810,29.26,58.05
973,2017,7,1820,28.5,61.26
974,2017,7,1830,26.74,69.26
975,2017,7,1840,26.09,71.3
976,2017,7,1850,25.75,72.4
977,2017,7,1900,25.47,73.4
978,2017,7,1910,25.14,74.4
979,2017,7,1920,24.82,76.9
980,2017,7,1930,24.56,78.6
981,2017,7,1940,24.34,79.2
982,2017,7,1950,24.22,79.4
983,2017,7,2000,24.11,79.2
984,2017,7,2010,24.04,79.2
985,2017,7,2020,23.91,79.6
986,2017,7,2030,23.83,79.4
987,2017,7,2040,23.77,79.4
988,2017,7,2050,23.67,79.8
989,2017,7,2100,23.65,79.8
990,2017,7,2110,23.6,80.1
991,2017,7,2120,23.56,80.5
992,2017,7,2130,23.51,81.1
993,2017,7,2140,23.5,81.5
994,2017,7,2150,23.33,82.6
995,2017,7,2200,23.22,83.4
996,2017,7,2210,23.16,84.0
997,2017,7,2220,23.17,84.2
998,2017,7,2230,23.13,84.8
999,2017,7,2240,23.05,85.1
1000,2017,7,2250,22.88,86.0
1001,2017,7,2300,22.81,86.6
1002,2017,7,2310,22.75,87.0
1003,2017,7,2320,22.8,86.9
1004,2017,7,2330,22.8,87.0
1005,2017,7,2340,22.78,87.3
1006,2017,7,2350,22.72,87.7
1007,2017,7,2400,22.63,88.2
1008,2017,8,10,22.46,89.0
1009,2017,8,20,22.57,88.6
1010,2017,8,30,22.45,89.3
1011,2017,8,40,22.33,90.1
1012,2017,8,50,22.27,90.6
1013,2017,8,100,22.26,90.8
1014,2017,8,110,22.11,91.4
1015,2017,8,120,22.02,91.9
1016,2017,8,130,22.02,91.8
1017,2017,8,140,21.89,92.5
1018,2017,8,150,21.79,92.9
1019,2017,8,200,21.72,93.5
1020,2017,8,210,21.68,93.9
1021,2017,8,220,21.78,93.2
1022,2017,8,230,21.98,92.2
1023,2017,8,240,22.05,91.6
1024,2017,8,250,22.05,91.6
1025,2017,8,300,22.04,91.6
1026,2017,8,310,21.99,92.0
1027,2017,8,320,21.99,92.0
1028,2017,8,330,21.93,92.2
1029,2017,8,340,21.95,92.1
1030,2017,8,350,21.96,92.1
1031,2017,8,400,21.77,92.8
1032,2017,8,410,21.66,93.2
1033,2017,8,420,21.6,93.4
1034,2017,8,430,21.63,93.1
1035,2017,8,440,21.81,92.2
1036,2017,8,450,21.57,93.1
1037,2017,8,500,21.55,93.5
1038,2017,8,510,21.43,93.8
1039,2017,8,520,21.15,94.5
1040,2017,8,530,21.03,95.2
1041,2017,8,540,21.07,95.4
1042,2017,8,550,21.25,94.7
1043,2017,8,600,21.41,94.7
1044,2017,8,610,21.71,94.6
1045,2017,8,620,22.0,94.2
1046,2017,8,630,22.08,93.2
1047,2017,8,640,22.05,93.1
1048,2017,8,650,22.67,91.3
1049,2017,8,700,23.1,88.4
1050,2017,8,710,23.25,87.4
1051,2017,8,720,23.97,83.5
1052,2017,8,730,23.89,83.4
1053,2017,8,740,23.66,83.5
1054,2017,8,750,24.13,82.1
1055,2017,8,800,24.09,82.0
1056,2017,8,810,24.07,81.7
1057,2017,8,820,24.53,79.8
1058,2017,8,830,24.6,78.1
1059,2017,8,840,25.01,77.2
1060,2017,8,850,25.29,76.2
1061,2017,8,900,25.61,76.5
1062,2017,8,910,26.04,74.3
1063,2017,8,920,26.09,73.5
1064,2017,8,930,26.28,72.8
1065,2017,8,940,26.53,72.0
1066,2017,8,950,27.02,71.0
1067,2017,8,1000,27.49,69.85
1068,2017,8,1010,27.67,68.81
1069,2017,8,1020,27.77,68.16
1070,2017,8,1030,27.92,67.99
1071,2017,8,1040,28.47,66.84
1072,2017,8,1050,28.47,65.36
1073,2017,8,1100,28.87,64.37
1074,2017,8,1110,29.38,62.1
1075,2017,8,1120,29.32,61.7
1076,2017,8,1130,29.82,61.99
1077,2017,8,1140,30.11,59.16
1078,2017,8,1150,30.04,58.0
1079,2017,8,1200,30.36,58.12
1080,2017,8,1210,30.66,57.22
1081,2017,8,1220,30.46,57.47
1082,2017,8,1230,30.85,56.07
1083,2017,8,1240,30.21,55.95
1084,2017,8,1250,30.54,55.54
1085,2017,8,1300,31.18,54.11
1086,2017,8,1310,31.2,51.67
1087,2017,8,1320,31.32,51.85
1088,2017,8,1330,31.53,48.89
1089,2017,8,1340,31.6,50.57
1090,2017,8,1350,32.05,48.9
1091,2017,8,1400,31.97,49.76
1092,2017,8,1410,32.3,47.05
1093,2017,8,1420,32.5,48.55
1094,2017,8,1430,32.2,48.41
1095,2017,8,1440,32.44,47.3
1096,2017,8,1450,32.61,47.53
1097,2017,8,1500,33.4,45.76
1098,2017,8,1510,32.47,47.74
1099,2017,8,1520,32.54,47.99
1100,2017,8,1530,32.14,47.52
1101,2017,8,1540,31.94,46.77
1102,2017,8,1550,32.0,46.57
1103,2017,8,1600,31.82,48.37
1104,2017,8,1610,31.7,48.11
1105,2017,8,1620,31.55,48.13
1106,2017,8,1630,31.44,49.23
1107,2017,8,1640,31.41,50.32
1108,2017,8,1650,30.97,52.11
1109,2017,8,1700,31.2,50.56
1110,2017,8,1710,31.12,51.42
1111,2017,8,1720,31.1,51.92
1112,2017,8,1730,31.0,52.04
1113,2017,8,1740,30.73,53.25
1114,2017,8,1750,30.78,52.51
1115,2017,8,1800,30.65,54.08
1116,2017,8,1810,30.05,56.08
1117,2017,8,1820,29.84,55.57
1118,2017,8,1830,29.0,59.98
1119,2017,8,1840,25.98,72.8
1120,2017,8,1850,25.69,74.1
1121,2017,8,1900,25.69,73.6
1122,2017,8,1910,25.27,74.6
1123,2017,8,1920,24.88,74.7
1124,2017,8,1930,24.52,76.3
1125,2017,8,1940,24.45,75.9
1126,2017,8,1950,24.27,75.7
1127,2017,8,2000,24.2,75.5
1128,2017,8,2010,24.14,76.1
1129,2017,8,2020,23.97,78.1
1130,2017,8,2030,24.17,77.8
1131,2017,8,2040,24.35,78.2
1132,2017,8,2050,23.94,79.1
1133,2017,8,2100,23.85,79.2
1134,2017,8,2110,23.39,82.1
1135,2017,8,2120,23.23,83.9
1136,2017,8,2130,22.94,85.9
1137,2017,8,2140,22.91,86.6
1138,2017,8,2150,22.65,88.2
1139,2017,8,2200,22.49,89.3
1140,2017,8,2210,22.69,88.1
1141,2017,8,2220,22.59,88.5
1142,2017,8,2230,22.52,88.4
1143,2017,8,2240,22.83,84.8
1144,2017,8,2250,22.92,83.7
1145,2017,8,2300,22.84,84.3
1146,2017,8,2310,22.86,84.5
1147,2017,8,2320,22.86,84.9
1148,2017,8,2330,22.68,85.5
1149,2017,8,2340,22.64,85.8
1150,2017,8,2350,22.69,85.9
1151,2017,8,2400,22.92,84.3
1152,2017,9,10,22.68,85.7
1153,2017,9,20,22.26,87.9
1154,2017,9,30,22.4,87.1
1155,2017,9,40,22.31,88.1
1156,2017,9,50,22.06,89.7
1157,2017,9,100,21.92,90.7
1158,2017,9,110,21.87,91.1
1159,2017,9,120,21.68,92.0
1160,2017,9,130,21.65,92.5
1161,2017,9,140,21.81,92.1
1162,2017,9,150,21.94,91.5
1163,2017,9,200,21.96,91.4
1164,2017,9,210,21.77,92.6
1165,2017,9,220,21.62,92.8
1166,2017,9,230,21.24,94.6
1167,2017,9,240,21.72,94.0
1168,2017,9,250,21.9,92.8
1169,2017,9,300,21.4,94.4
1170,2017,9,310,21.33,96.0
1171,2017,9,320,21.57,95.5
1172,2017,9,330,21.68,94.4
1173,2017,9,340,21.68,94.3
1174,2017,9,350,21.77,93.9
1175,2017,9,400,21.78,94.2
1176,2017,9,410,21.75,94.5
1177,2017,9,420,21.6,95.3
1178,2017,9,430,21.5,95.6
1179,2017,9,440,21.43,95.8
1180,2017,9,450,21.58,95.1
1181,2017,9,500,21.55,94.8
1182,2017,9,510,21.56,94.6
1183,2017,9,520,21.56,94.5
1184,2017,9,530,21.59,94.7
1185,2017,9,540,21.63,94.8
1186,2017,9,550,21.65,94.6
1187,2017,9,600,21.73,93.3
1188,2017,9,610,21.83,91.9
1189,2017,9,620,21.79,92.2
1190,2017,9,630,21.79,92.5
1191,2017,9,640,21.97,91.8
1192,2017,9,650,22.27,88.6
1193,2017,9,700,22.42,87.4
1194,2017,9,710,22.45,87.5
1195,2017,9,720,22.61,87.6
1196,2017,9,730,22.79,87.8
1197,2017,9,740,23.01,87.1
1198,2017,9,750,22.92,86.3
1199,2017,9,800,23.18,85.5
1200,2017,9,810,23.57,84.4
1201,2017,9,820,23.69,83.9
1202,2017,9,830,23.83,82.3
1203,2017,9,840,24.27,81.5
1204,2017,9,850,24.34,81.3
1205,2017,9,900,24.41,81.8
1206,2017,9,910,24.82,81.5
1207,2017,9,920,25.48,78.1
1208,2017,9,930,25.75,75.4
1209,2017,9,940,26.16,73.8
1210,2017,9,950,26.62,72.3
1211,2017,9,1000,26.86,69.85
1212,2017,9,1010,27.16,69.41
1213,2017,9,1020,27.5,67.9
1214,2017,9,1030,27.78,68.64
1215,2017,9,1040,27.91,67.66
1216,2017,9,1050,27.88,67.49
1217,2017,9,1100,28.04,66.61
1218,2017,9,1110,28.37,66.73
1219,2017,9,1120,28.71,66.14
1220,2017,9,1130,28.86,65.97
1221,2017,9,1140,29.03,66.67
1222,2017,9,1150,29.07,66.74
1223,2017,9,1200,29.1,64.9
1224,2017,9,1210,29.47,65.43
1225,2017,9,1220,29.86,64.17
1226,2017,9,1230,29.59,63.52
1227,2017,9,1240,29.88,63.99
1228,2017,9,1250,29.85,62.3
1229,2017,9,1300,29.97,62.48
1230,2017,9,1310,30.59,60.33
1231,2017,9,1320,30.73,58.76
1232,2017,9,1330,30.72,58.22
1233,2017,9,1340,31.44,58.19
1234,2017,9,1350,31.51,57.25
1235,2017,9,1400,31.86,56.46
1236,2017,9,1410,31.91,55.58
1237,2017,9,1420,31.85,56.83
1238,2017,9,1430,31.96,54.03
1239,2017,9,1440,32.15,52.55
1240,2017,9,1450,31.48,55.45
1241,2017,9,1500,31.26,56.23
1242,2017,9,1510,30.65,58.33
1243,2017,9,1520,28.28,67.68
1244,2017,9,1530,24.46,86.4
1245,2017,9,1540,23.99,85.3
1246,2017,9,1550,24.23,81.4
1247,2017,9,1600,24.77,79.0
1248,2017,9,1610,23.86,84.4
1249,2017,9,1620,24.01,83.5
1250,2017,9,1630,24.22,82.0
1251,2017,9,1640,24.21,81.5
1252,2017,9,1650,23.87,84.6
1253,2017,9,1700,23.32,86.7
1254,2017,9,1710,22.17,92.9
1255,2017,9,1720,21.48,95.7
1256,2017,9,1730,21.04,97.4
1257,2017,9,1740,20.86,98.5
1258,2017,9,1750,20.7,98.9
1259,2017,9,1800,20.68,99.2
1260,2017,9,1810,20.69,99.4
1261,2017,9,1820,20.64,99.5
1262,2017,9,1830,20.61,99.6
1263,2017,9,1840,20.6,99.7
1264,2017,9,1850,20.58,99.7
1265,2017,9,1900,20.56,99.8
1266,2017,9,1910,20.63,99.8
1267,2017,9,1920,20.6,99.9
1268,2017,9,1930,20.6,99.9
1269,2017,9,1940,20.65,100.0
1270,2017,9,1950,20.67,100.0
1271,2017,9,2000,20.66,100.0
1272,2017,9,2010,20.71,100.0
1273,2017,9,2020,20.73,100.0
1274,2017,9,2030,20.71,100.0
1275,2017,9,2040,20.65,100.0
1276,2017,9,2050,20.69,100.0
1277,2017,9,2100,20.69,100.0
1278,2017,9,2110,20.69,99.9
1279,2017,9,2120,20.75,99.7
1280,2017,9,2130,20.95,99.6
1281,2017,9,2140,20.96,99.5
1282,2017,9,2150,20.85,99.4
1283,2017,9,2200,20.79,99.5
1284,2017,9,2210,20.77,99.5
1285,2017,9,2220,20.86,99.7
1286,2017,9,2230,20.89,99.7
1287,2017,9,2240,20.9,99.8
1288,2017,9,2250,20.93,99.8
1289,2017,9,2300,21.03,99.9
1290,2017,9,2310,21.12,99.9
1291,2017,9,2320,21.23,99.9
1292,2017,9,2330,21.27,99.9
1293,2017,9,2340,21.19,99.9
1294,2017,9,2350,21.22,99.9
1295,2017,9,2400,21.31,100.0
1296,2017,10,10,21.3,100.0
1297,2017,10,20,21.28,100.0
1298,2017,10,30,21.22,100.0
1299,2017,10,40,21.12,100.0
1300,2017,10,50,21.2,100.0
1301,2017,10,100,21.12,100.0
1302,2017,10,110,21.04,100.0
1303,2017,10,120,21.07,100.0
1304,2017,10,130,21.23,100.0
1305,2017,10,140,21.13,100.0
1306,2017,10,150,21.09,100.0
1307,2017,10,200,21.07,100.0
1308,2017,10,210,21.09,100.0
1309,2017,10,220,21.06,100.0
1310,2017,10,230,21.02,100.0
1311,2017,10,240,20.92,100.0
1312,2017,10,250,20.87,100.0
1313,2017,10,300,20.92,100.0
1314,2017,10,310,20.92,100.0
1315,2017,10,320,20.79,100.0
1316,2017,10,330,20.65,100.0
1317,2017,10,340,20.57,100.0
1318,2017,10,350,20.57,100.0
1319,2017,10,400,20.53,100.0
1320,2017,10,410,20.46,100.0
1321,2017,10,420,20.37,100.0
1322,2017,10,430,20.34,100.0
1323,2017,10,440,20.3,100.0
1324,2017,10,450,20.23,100.0
1325,2017,10,500,20.28,100.0
1326,2017,10,510,20.28,100.0
1327,2017,10,520,20.21,100.0
1328,2017,10,530,20.2,100.0
1329,2017,10,540,20.26,100.0
1330,2017,10,550,20.3,100.0
1331,2017,10,600,20.36,100.0
1332,2017,10,610,20.37,100.0
1333,2017,10,620,20.44,100.0
1334,2017,10,630,20.54,100.0
1335,2017,10,640,20.66,100.0
1336,2017,10,650,20.87,100.0
1337,2017,10,700,21.01,100.0
1338,2017,10,710,21.05,100.0
1339,2017,10,720,21.04,100.0
1340,2017,10,730,21.25,99.9
1341,2017,10,740,21.42,97.9
1342,2017,10,750,21.74,95.4
1343,2017,10,800,22.18,92.9
1344,2017,10,810,22.98,91.1
1345,2017,10,820,22.99,90.2
1346,2017,10,830,23.03,89.8
1347,2017,10,840,22.78,90.8
1348,2017,10,850,23.89,87.5
1349,2017,10,900,24.41,84.7
1350,2017,10,910,24.56,83.6
1351,2017,10,920,24.89,81.5
1352,2017,10,930,25.03,81.1
1353,2017,10,940,25.31,79.3
1354,2017,10,950,25.61,78.9
1355,2017,10,1000,26.07,77.9
1356,2017,10,1010,25.97,76.9
1357,2017,10,1020,26.48,75.4
1358,2017,10,1030,26.59,75.2
1359,2017,10,1040,27.02,73.9
1360,2017,10,1050,27.23,72.7
1361,2017,10,1100,27.64,72.1
1362,2017,10,1110,27.69,69.81
1363,2017,10,1120,27.86,71.7
1364,2017,10,1130,27.87,70.2
1365,2017,10,1140,28.22,69.3
1366,2017,10,1150,28.34,66.8
1367,2017,10,1200,28.66,64.53
1368,2017,10,1210,28.03,65.56
1369,2017,10,1220,28.21,65.3
1370,2017,10,1230,28.32,66.37
1371,2017,10,1240,28.83,66.22
1372,2017,10,1250,28.44,66.17
1373,2017,10,1300,28.23,66.84
1374,2017,10,1310,28.42,66.15
1375,2017,10,1320,28.12,66.14
1376,2017,10,1330,28.98,64.05
1377,2017,10,1340,29.04,64.56
1378,2017,10,1350,28.56,64.36
1379,2017,10,1400,29.89,60.59
1380,2017,10,1410,30.04,60.92
1381,2017,10,1420,30.08,59.82
1382,2017,10,1430,29.94,58.28
1383,2017,10,1440,29.68,58.86
1384,2017,10,1450,29.88,59.02
1385,2017,10,1500,29.65,58.76
1386,2017,10,1510,29.07,60.24
1387,2017,10,1520,29.67,59.67
1388,2017,10,1530,29.75,57.57
1389,2017,10,1540,29.82,57.23
1390,2017,10,1550,30.0,57.04
1391,2017,10,1600,29.57,57.24
1392,2017,10,1610,29.41,57.39
1393,2017,10,1620,29.4,55.13
1394,2017,10,1630,30.4,53.63
1395,2017,10,1640,30.12,52.87
1396,2017,10,1650,29.79,54.58
1397,2017,10,1700,29.51,56.45
1398,2017,10,1710,29.21,57.35
1399,2017,10,1720,29.58,56.64
1400,2017,10,1730,29.07,57.36
1401,2017,10,1740,28.59,59.74
1402,2017,10,1750,28.32,60.26
1403,2017,10,1800,28.55,59.84
1404,2017,10,1810,28.5,60.84
1405,2017,10,1820,28.12,61.13
1406,2017,10,1830,27.64,62.41
1407,2017,10,1840,27.3,63.95
1408,2017,10,1850,27.09,65.49
1409,2017,10,1900,26.79,66.45
1410,2017,10,1910,26.49,67.04
1411,2017,10,1920,26.26,67.43
1412,2017,10,1930,26.2,67.44
1413,2017,10,1940,26.17,67.41
1414,2017,10,1950,26.01,68.29
1415,2017,10,2000,25.83,69.62
1416,2017,10,2010,25.8,69.73
1417,2017,10,2020,25.74,70.2
1418,2017,10,2030,25.65,71.0
1419,2017,10,2040,25.61,71.3
1420,2017,10,2050,25.67,71.5
1421,2017,10,2100,25.59,72.9
1422,2017,10,2110,25.32,73.8
1423,2017,10,2120,24.95,75.5
1424,2017,10,2130,24.99,75.7
1425,2017,10,2140,25.44,73.8
1426,2017,10,2150,25.43,73.7
1427,2017,10,2200,25.43,73.8
1428,2017,10,2210,25.42,74.3
1429,2017,10,2220,25.02,75.8
1430,2017,10,2230,25.06,77.1
1431,2017,10,2240,25.1,77.4
1432,2017,10,2250,24.61,79.7
1433,2017,10,2300,25.02,77.6
1434,2017,10,2310,24.3,79.5
1435,2017,10,2320,23.21,79.5
1436,2017,10,2330,21.99,85.7
1437,2017,10,2340,20.79,93.1
1438,2017,10,2350,20.37,95.9
1439,2017,10,2400,20.29,96.8
1440,2017,11,10,20.26,97.1
1441,2017,11,20,20.22,97.4
1442,2017,11,30,20.25,97.7
1443,2017,11,40,20.31,97.9
1444,2017,11,50,20.35,98.2
1445,2017,11,100,20.33,98.3
1446,2017,11,110,20.39,97.7
1447,2017,11,120,20.37,97.5
1448,2017,11,130,20.36,97.8
1449,2017,11,140,20.47,97.5
1450,2017,11,150,20.54,97.1
1451,2017,11,200,20.41,97.8
1452,2017,11,210,20.35,98.1
1453,2017,11,220,20.36,98.2
1454,2017,11,230,20.47,98.0
1455,2017,11,240,20.48,97.7
1456,2017,11,250,20.52,97.8
1457,2017,11,300,20.47,98.1
1458,2017,11,310,20.21,98.2
1459,2017,11,320,20.08,98.5
1460,2017,11,330,20.24,98.7
1461,2017,11,340,20.33,98.7
1462,2017,11,350,20.3,98.7
1463,2017,11,400,20.33,98.8
1464,2017,11,410,20.43,98.9
1465,2017,11,420,20.43,98.9
1466,2017,11,430,20.44,99.0
1467,2017,11,440,20.46,99.0
1468,2017,11,450,20.46,99.0
1469,2017,11,500,20.6,99.0
1470,2017,11,510,20.67,99.0
1471,2017,11,520,20.88,98.9
1472,2017,11,530,21.01,98.5
1473,2017,11,540,21.11,98.4
1474,2017,11,550,21.1,98.4
1475,2017,11,600,21.12,97.7
1476,2017,11,610,21.23,97.6
1477,2017,11,620,21.29,97.5
1478,2017,11,630,21.23,97.8
1479,2017,11,640,21.3,97.7
1480,2017,11,650,21.44,97.4
1481,2017,11,700,21.84,96.1
1482,2017,11,710,22.0,95.3
1483,2017,11,720,22.05,95.2
1484,2017,11,730,22.13,94.7
1485,2017,11,740,22.63,93.8
1486,2017,11,750,22.81,92.0
1487,2017,11,800,22.9,91.0
1488,2017,11,810,23.02,90.2
1489,2017,11,820,23.01,90.7
1490,2017,11,830,23.62,89.1
1491,2017,11,840,24.2,87.6
1492,2017,11,850,23.79,88.0
1493,2017,11,900,23.97,87.3
1494,2017,11,910,23.79,88.0
1495,2017,11,920,23.87,87.5
1496,2017,11,930,24.8,85.1
1497,2017,11,940,25.19,82.9
1498,2017,11,950,25.17,82.2
1499,2017,11,1000,25.61,81.3
1500,2017,11,1010,26.12,78.6
1501,2017,11,1020,25.63,79.2
1502,2017,11,1030,26.0,79.1
1503,2017,11,1040,26.04,76.3
1504,2017,11,1050,26.04,76.6
1505,2017,11,1100,26.17,74.9
1506,2017,11,1110,26.54,74.7
1507,2017,11,1120,26.81,74.0
1508,2017,11,1130,26.81,73.4
1509,2017,11,1140,26.77,73.1
1510,2017,11,1150,27.77,70.5
1511,2017,11,1200,27.57,70.1
1512,2017,11,1210,27.49,68.13
1513,2017,11,1220,27.99,67.57
1514,2017,11,1230,28.6,66.94
1515,2017,11,1240,28.28,66.46
1516,2017,11,1250,28.37,67.0
1517,2017,11,1300,28.14,65.89
1518,2017,11,1310,28.78,65.36
1519,2017,11,1320,28.68,63.97
1520,2017,11,1330,28.67,64.4
1521,2017,11,1340,29.21,62.44
1522,2017,11,1350,28.51,64.45
1523,2017,11,1400,28.29,63.95
1524,2017,11,1410,29.0,63.54
1525,2017,11,1420,29.14,61.7
1526,2017,11,1430,29.32,61.57
1527,2017,11,1440,30.03,59.74
1528,2017,11,1450,30.44,59.35
1529,2017,11,1500,29.39,60.02
1530,2017,11,1510,29.84,60.42
1531,2017,11,1520,30.5,56.89
1532,2017,11,1530,30.25,57.88
1533,2017,11,1540,29.87,57.04
1534,2017,11,1550,30.12,55.92
1535,2017,11,1600,30.34,55.57
1536,2017,11,1610,30.26,56.12
1537,2017,11,1620,30.43,56.67
1538,2017,11,1630,30.54,57.3
1539,2017,11,1640,30.23,57.62
1540,2017,11,1650,29.94,58.57
1541,2017,11,1700,29.5,59.99
1542,2017,11,1710,29.32,60.35
1543,2017,11,1720,29.22,60.55
1544,2017,11,1730,29.13,61.59
1545,2017,11,1740,29.05,61.2
1546,2017,11,1750,28.98,60.18
1547,2017,11,1800,28.9,63.41
