ts,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2017-05-06,18.309738153211033,18.280998054249785,17.780390884485705,17.43356449544212,16.468156621016828,15.845655078005521,15.757844385280352,17.473983920866026,19.634398216158427,21.69210611662041,23.62279641674134,25.43086956565603,25.823042804465977,26.658933314155316,27.01894587317402,26.806549276982626,26.27912320616622,24.333998068298172,22.328118515606786,21.832946771142986,21.950052112140856,21.299530879912798,20.812323964287607,20.17089714961071
2017-05-07,19.789066026874096,18.64225364452305,18.549982640910965,17.86632503936167,18.824290024221746,18.737222461563242,18.50396111492472,20.262759558844525,22.603276515732084,23.670865962234203,26.348234058151558,27.234291175542218,28.12618697704322,28.672692776659595,28.200413628699955,28.137808502694377,26.806788047834445,25.27623665173872,23.819715349936118,22.436630276159015,21.34375772093812,20.375236341843863,19.683374688257867,19.491916853026837
2017-05-08,19.291487846674233,19.117977081934878,18.729071930147153,18.456080768424027,18.233724341640478,17.854847100934833,17.54310261266388,18.870833960853997,21.555134640431714,24.507556446186328,26.203654969890245,27.341633888525173,28.568161062917635,28.333623731942883,27.799464166402267,26.71987635937743,26.49046646544352,25.973606515994753,23.272210229025948,21.986467771142898,22.279285897114672,20.303328607488552,19.49551845051274,18.322215167547252
2017-05-09,18.09096757298214,18.258714979807877,18.49103451180658,17.179247369172494,15.049602266434762,14.822500454639938,14.004328493330153,16.02893820914327,20.03047184251667,22.270072577987676,23.8167172065354,26.06815843866402,26.328948401569598,27.082908406538923,26.999703568804875,27.650793571210233,27.575429971810035,25.874310529736746,23.293579520246187,22.4593603081086,22.21959919724448,21.63952350016524,20.872529391008385,20.47720311156799
2017-05-10,19.51505923998339,19.267495646712568,19.41187332326546,19.167666418514592,19.111536413980502,18.686011091328712,18.78840875115296,19.91183537220459,22.986312312381617,24.81357401003558,26.04224996713904,27.47642307070035,27.65816139034794,28.38450005943845,28.016194843541637,28.56803563974448,27.71809095803331,25.581746548899368,24.266883752651673,23.51914214514987,22.355839335904285,21.46469543866812,20.78059672027668,20.41714176083851
2017-05-11,19.798337683169123,19.307457480832987,18.78174301558213,18.223146774174378,17.942135271815307,18.29476453500913,18.097201232124128,19.916404175865775,22.66300786410016,24.012697859199267,24.409712378646297,24.870413942703923,25.293753169248394,26.43295736426901,26.392273666229404,25.972794547390016,25.471722012719457,23.771394704425383,21.812124514777935,20.948552978660427,19.641763761341142,18.775525234589317,18.35405128548556,17.86588642585854
2017-05-12,17.394688020698393,17.193159343862977,17.128233590123273,17.12192050690531,16.53223538214766,16.168534653623766,16.000214775045592,16.83490599301895,19.486006317432267,22.30479082611438,24.35068415450363,25.57738708074247,27.02848751746459,27.845639298245754,28.604567480807148,28.44396839006388,28.925723704462303,26.93830490814903,24.8507571918529,24.388249214450003,22.882128633845078,21.979011499467834,21.33293055010528,20.97331790893405
2017-05-13,20.706770782424883,19.78240289817689,19.18263821083764,19.0605270106116,18.70424879311497,18.07111057091673,18.116374205840152,19.2159225312717,22.921807861386995,25.020970724301755,27.418000587869575,28.859333884271678,30.432393782351422,30.800499087791785,30.527482181304013,30.552330838430287,30.121194726440013,28.33013759172288,26.978315508484464,25.790869655841316,24.974476882397823,24.07989877381869,23.18837342450403,22.654876346273618
2017-05-14,22.01565468734835,22.074646710338314,21.71633417270108,21.870805401515227,22.008445507590867,22.525123231019784,22.64181919518716,22.83136340528071,22.974145008908415,22.35882116608,24.378423670976172,25.033375453351887,25.35510024543916,26.904431645681612,28.482422621593003,28.818128333015004,28.11160925952384,27.03356394674724,25.419773842970457,24.406697952889623,23.721044579911897,23.352629766254523,22.894181764963065,22.938139262346958
2017-05-15,22.94865690089122,23.495979438640596,23.149845980296075,22.85544027090182,22.622140993247974,22.74007380226297,22.25579400037569,22.220346243031155,23.937165533840002,25.114317514453024,26.187221559028536,26.682555351990345,26.90767035546267,27.607152275513794,27.453528162197127,26.90041393777859,26.630361092867208,24.822203072564477,22.51673701098202,21.627245706889607,21.223433038455912,20.440960752985482,19.64641709211088,19.173163238343538
2017-05-16,18.98167812217613,18.830691828581617,18.239954015157117,18.0001094972099,17.884008914590872,18.020050238278664,18.07396764501473,18.472427923978206,19.01046406936091,20.623520850357405,21.978330238679078,23.170836609072218,23.89003110920814,25.24132132884125,25.626200881646472,25.683285542364985,24.893848821464935,22.803225025322806,21.270330408318152,20.85272820505567,20.516143454635976,20.19283726061994,19.54557974707733,18.816485108031326
2017-05-17,18.361464744528444,18.03615156833291,17.894321394059173,17.670915967497372,17.623519002461023,17.701024966682503,17.77551351201556,18.41925395406584,20.243523707747148,22.700437776965956,24.844701948177956,26.546799377256516,27.536226927970972,27.883305155540953,28.079770704551848,28.620889168876534,26.98851975340871,24.327199013076196,22.4044275823397,20.95686593853494,20.306879169332667,19.987407623639708,19.74531959338282,19.641302386330107
2017-05-18,19.58158024300064,19.444435017649255,19.03607620405225,18.89800591494687,19.19448917373466,18.96195938422233,18.94250591568712,19.72411063427015,21.149639134901776,22.11553488810142,24.534699593681907,25.18477646845478,23.413563843707628,21.910486077591834,21.515041541925108,21.396921282511354,21.395682810587367,21.486825074780235,21.22715963746161,21.116459931330915,20.732592463484853,20.544898409311706,20.554607830264604,20.449212896664477
2017-05-19,20.275695544602048,19.87036158932852,19.96415833925423,20.205255581165876,20.162782142841518,20.633957097272155,20.885366787123047,21.21289899611366,21.952538993326407,21.926694611789372,22.014540542610362,22.91788442340801,23.508174208384837,21.88460927673222,21.73391394265512,21.788118519464952,21.72308840695968,21.48781670467397,21.533732488672918,21.53643427547605,21.541838135342346,20.944326595038426,20.537890339970705,20.48609471080536
2017-05-20,20.85459211017387,20.885599537451466,20.976520861805795,20.58292026566469,20.540090082638304,20.25141248573444,19.76309057593569,20.226009569031476,21.25060098894589,23.335500459271664,26.3987703323779,26.433778040782386,26.898138945142144,27.944285262360285,28.416138338165297,28.16840465579307,27.032195985358435,26.36356456240726,24.875299882056918,24.437156021590884,24.519600125543104,24.234873624618324,23.695331250707355,23.14132167178831
2017-05-21,23.220511526230787,22.762126638487274,22.913278430986978,22.697440000217345,23.01404894882386,22.50515952902185,22.417517373214867,22.722659368200844,23.257904142604286,23.914239071253434,24.24399344460149,24.494619285122436,24.791435525657608,25.998112665236654,26.98656892162496,27.301654760921863,26.646351173059927,25.43119335030306,24.982437818127416,24.177557808702943,23.92510249272175,23.84753573013096,23.969750202720736,24.159299562946387
2017-05-22,24.194301997023004,23.8570950142633,23.793060630850814,24.29564407215712,24.584733716539695,24.550996775271813,23.837600587010456,23.205352149779213,24.640995225508917,27.53513243576392,27.77919131240574,29.13971849170553,29.31617979679645,28.004442886158554,28.836489558219377,27.22111199115752,26.273793830387742,24.131156153874002,22.748204677079546,21.88835521990351,21.093730615830033,20.81890061712478,20.413152136063687,19.517772387934713
2017-05-23,19.14989416845762,18.908175202031835,18.620575790199354,18.308281055139915,17.477921764774194,16.668723693860173,16.54347381839557,16.80269703427402,18.92861766437454,21.14018412353741,23.195265166906967,24.714997046253057,26.431780910058247,27.4251609428024,28.104554557403297,27.63179747853827,27.212824907367924,24.50178834022971,22.20225982536624,21.1828780366483,20.17377854101164,19.652781320647644,18.721598782038676,18.724340376226213
2017-05-24,18.326734355031338,18.122773509997774,17.803162313786714,17.308777640482344,16.28769975435696,16.080096787252202,16.286172098452084,18.036059992985678,22.03770228219822,25.01290908846157,27.274204297179402,29.003006227106514,29.815404128036715,30.460888810313463,30.525442923045258,30.40898900179931,29.910565357031043,28.65533350105137,27.034813133030802,26.2510638022675,25.136109043383566,24.14633230448694,23.075357207392894,23.265244531325
2017-05-25,22.717721010656145,22.11174137927289,21.344229124708995,20.55136298787053,19.741379184594987,19.70405281777968,19.475294843789285,20.73585842228188,25.031793994080942,27.066370734953807,29.17895661331339,29.970966336403727,30.761761255057834,31.11581486953683,31.33121198595222,31.22948647046158,31.15009586873534,29.535772901591184,27.537893969593778,26.876238818341815,25.979937381428293,25.213223442755346,24.326130673081213,23.468574480160296
2017-05-26,22.85068225325488,22.683757708633912,22.282752963926963,21.785195668270728,21.408360972875496,21.170785005443683,20.64530995701603,21.783983343251307,24.963630951351202,27.629050912961638,29.73396138215633,30.302128481807664,31.42994909481067,31.948422887605016,32.26956708396057,32.172121610991645,31.600802334668593,30.414495176581493,28.463662907868105,27.48643173246228,26.83344848583782,26.432798460562612,25.60818908214836,23.690179676913438
2017-05-27,23.602043835767716,23.16358960212024,23.068364339227408,23.061671470520313,22.367446425918263,21.824779249779223,21.409119768222016,22.006857817226074,24.80500556157023,28.511924070317264,30.338374061393644,31.939202161984163,31.555682078503512,31.847499194161024,31.55481258744118,30.897448045542266,29.919911934696138,27.668900725457306,25.90444709573653,25.593502260732485,25.306010926724554,24.74604695651843,24.234381473245357,23.904548923125123
2017-05-28,23.329194346147673,23.00804668123591,22.706470985311025,22.225169846379092,21.75524564865529,21.0348994286325,21.23901769547843,21.847946747583947,23.11970002896937,24.86618100668275,27.14258354650628,28.84153785637924,29.066746524108638,29.630334630981217,30.48708540100341,30.40355163204575,28.588296553567673,26.63394094706972,24.71958878313247,23.988034288681824,23.213609801212584,22.41971265435975,22.101757772885243,21.45988926289554
2017-05-29,20.55086324476828,20.035578808517357,19.6652158528471,18.887733680001993,18.221411072824345,18.01485163090768,16.565196991855007,18.167572411494756,22.334393192191442,24.02047782553781,26.116110258437256,27.45649769300344,28.458013113082895,28.73688413100117,28.695960852897425,28.47435133802995,28.234593439569387,26.10488807272005,24.50434361229781,23.670794284276045,22.84995471196354,22.516254443898525,22.035495869398723,21.194209570679615
2017-05-30,20.208882871589754,19.763726159648577,19.300800650958763,18.317618765261983,18.281262982687824,17.951312790663618,17.956130434113792,19.381505091712484,22.653653651682195,25.404494070495893,27.54987865778606,29.009561727236743,28.930337712698705,28.87952092219577,28.96227717783318,28.806113239006386,27.194953023577163,25.63343749737812,24.028369439912414,23.1341316209184,22.36516347321431,21.989324833551844,21.906373022150582,21.734288570040896
2017-05-31,20.934373945499402,20.568500188235145,20.130175278814058,20.17168272449345,19.629747853897932,18.93194769367474,18.060942533927566,19.151052307325546,22.6507718454841,24.657362521198195,26.082877248073192,26.53645057884401,27.093128454129705,27.4604442388075,27.192740281829813,26.82971007419513,26.542422213803828,25.525952254659742,23.74050236946288,22.628231645099085,21.945435585101126,20.832394077591765,20.27994765640028,19.47979979887644
2017-06-01,18.988819211332615,18.918168356897386,18.96692466021252,18.99759287700086,19.02864596160706,19.101374877006975,18.716691489887562,19.056306263100442,19.69215806131072,20.53935187891924,21.527506367140766,22.03189252977229,21.85401245540789,21.137804677465045,21.61552903854989,22.432711632066557,22.68682185489718,22.258425290943403,21.694397620827296,21.239428071538022,20.35175908932232,20.23803112818894,20.372392206119933,20.502224093640045
2017-06-02,20.627429762080244,20.7479107272118,20.863567033261322,20.97429723680718,21.079998390556966,21.18056602700556,21.275894141973485,21.365875178024996,21.450400007765765,21.529357917019567,21.60263658788363,21.67012208166239,21.731698821679196,21.78724957596541,21.83665543982697,21.879795818287526,21.232347330257223,19.44825111476098,17.009312745536253,16.477873781616307,14.618318550178378,14.577993520051331,13.851095429889865,14.16123771679947
2017-06-03,14.239620032738502,14.1237777828228,13.571650376039228,13.254763609687352,13.057274289941114,12.853283855288645,12.573335664947118,13.254604480112501,16.260788462995887,19.59024878165999,22.11751209341217,24.1727499761047,25.030297813492865,25.71016992151215,26.486796899061417,26.982499779127146,26.654094257392966,24.67066780491204,22.534542357503007,20.993598538853945,20.641445236690235,20.055386290008844,19.077757723241337,19.00086809031665
2017-06-04,18.791457838728164,18.279832915140428,17.671943555589444,17.33492041219287,17.08856937211527,17.453887582775547,17.091174868225412,17.61132541089934,20.888778459328428,23.597273381792967,27.431116045878447,29.393849578288787,31.237735588692217,31.945325183447242,32.594080072284314,32.619865740830015,32.22729506146807,30.765098424258074,28.908582775386577,27.452030912816443,26.168960377670707,25.167032310607087,24.514729246307027,23.257606530843837
2017-06-05,23.191951190203486,22.713439778223453,22.094242846756572,21.51587879141347,21.66702827431575,21.268196009568694,20.769170943374675,21.681662317238676,22.504698229231494,23.5647506602853,24.494050669329706,23.45100258808042,23.101546708315873,23.668911856981744,25.925071511197487,26.834070920251058,26.792174703019057,25.34309249396673,23.254263546321738,23.085548814389334,23.62691638967486,23.271243915730416,23.6980116171576,23.951328127699593
2017-06-06,23.585417214906595,24.026372033968297,23.517931109714965,23.72637251786303,23.479708156666348,23.17967066266465,23.21983178950574,23.8614588577573,24.500370987588568,24.539121861664317,24.318143786825427,24.500455883139324,25.582489498779672,28.648856298321427,30.331692501131975,31.38196083704369,31.321820403357385,29.6877847397139,27.911799872523822,26.710122040347905,25.958849546898954,25.365982357908553,25.192566199294887,25.30423590285494
2017-06-07,25.07822648910615,24.379012893644568,24.536262927019,24.10876925958199,24.01283803379687,23.18137993385364,23.256320203803796,23.368386776933058,23.957783353366857,26.256881015322115,28.326518290574597,30.641764804171043,31.625667537870175,32.379994487153844,32.55184231930172,32.54959299996982,32.15056416457518,31.08563663839984,28.77274919479558,27.550533332506323,26.79254637846076,25.735443775321748,24.83650867631202,23.79499561185115
2017-06-08,23.000858549150802,22.495216567488967,21.33848706001105,20.716945433789036,20.504844437082124,19.584746386035906,19.20701538566841,19.49473934481784,21.666080016997512,24.919526540549587,27.356926175304054,28.6609709445232,30.066938302362637,30.377904758814932,30.909364731179135,30.600818620073543,30.120272230839195,29.130071280933628,27.898512434251234,27.655866810376637,26.545882558705465,25.917222231494158,24.83772323984732,24.570221229148647
2017-06-09,23.70303806050094,23.021253620454846,22.71881081443833,22.57246353496631,22.489807163160044,21.55029877108643,21.38789356595056,21.918157272174277,23.208465938495685,24.783491151225064,25.106638596593196,25.278758927918723,26.061703917895116,25.700142488284026,25.275635007565953,23.58213765299007,20.533283454360394,19.204434799565494,18.32018122100192,17.65959627134775,17.171281926342406,16.814121935527698,16.506077453795836,16.351798416623794
2017-06-10,15.511517532291085,14.886075894840667,13.682807089093622,12.5090691026224,10.404890089891206,9.248757422089653,8.505779900964663,8.548414340658852,11.574620607391509,12.891837588166224,14.519988280851884,15.987182171719427,17.116585040223928,17.502031202085696,17.39763894848786,17.514479745021077,16.948993916772324,15.694860275583572,14.096633950381339,12.716716700555924,11.56698481621073,10.741832708921333,9.962951852160847,9.213109098855133
2017-06-11,8.697241416076713,8.250789183346969,7.633403247706592,7.440096360078087,6.926442757180942,6.893594012483123,7.337470346810432,7.636709047598517,11.412514984107816,15.850206043770099,18.431252768732193,20.31662364576184,21.451591703174106,21.643824315050175,22.122263003011387,22.140686943809257,22.17811212443025,20.352002073423147,17.29893207589004,15.976720155273622,14.946029220982755,14.456357466628694,13.886105483749667,13.581639645310695
2017-06-12,12.635540095464194,12.453530779681696,12.467495482207802,12.31937676254582,11.618584057441929,11.70773990257652,11.369003048823272,12.67366530275638,17.037835680836288,19.34779153634163,20.702353353053628,22.11167657846682,23.437650478325878,24.283875295309354,23.63207029765533,22.737809301198688,21.82323475432873,20.0246014931351,18.076520602455055,16.910490492668554,16.683107756946704,16.22771066412765,16.11030512433354,15.890648344794215
2017-06-13,15.78137401621077,15.403846512160628,15.857391052563264,15.693231764506251,15.810125592526624,15.698041692822201,15.994055004494955,15.963658088285685,16.52138254656791,18.5125487010542,21.668830405402524,23.21724321900028,24.498479940236678,22.154300932673646,22.126992719703352,21.981296583532984,21.189083033018814,20.491563903250857,20.277355029084937,19.989009441665857,19.732016967220773,19.248409539344465,19.039644815126746,18.91749096167878
2017-06-14,19.004563004036704,18.944392690460425,18.8310734878938,18.109448468178016,17.88389507651256,17.148261657053258,15.873832228823412,16.487746590765433,19.828167207377323,22.129276416349473,23.828410835706844,25.119086050812726,25.859168726203247,26.006728944663905,26.24399877251675,25.864508554199737,24.892718592667702,22.14848417165252,20.35165679811693,19.715662889175935,18.940383940422773,18.276023717995937,17.76695695728327,17.26684115876904
2017-06-15,16.76424122727036,16.71088570843811,16.746948437974492,16.4385430895962,16.359890748385595,16.237934807457883,16.246425690998205,16.689364103121825,18.91460651906801,21.25079555682895,23.42525563352102,24.944051713106724,25.76886579060622,26.1586455475231,26.755881074093708,26.61618291812732,26.164300970062637,23.69046787026326,21.483214936121232,20.411976782054232,19.666665438319754,19.32318292001772,18.956914214727014,18.30244095061133
2017-06-16,17.61550271349699,17.126228837665607,16.94955106002388,16.679866066866442,16.116876501556092,15.35173569314753,14.840457780619836,14.885814586024436,17.837013138988254,21.134900969451543,22.921413969607862,23.81777447879132,24.645332746594832,24.685944230315858,25.06292059058748,25.056212319057163,24.883839627714305,23.439365019162373,22.11029268805045,21.383036465012115,19.852546111491314,18.662643518221067,18.031079031095672,17.321420572110995
2017-06-17,16.813732431039718,16.83530319145218,16.377001897149796,15.95415617362715,15.393172333935714,14.605568907276993,14.945908325621126,15.88242706080292,20.14678664785529,23.043908351948566,25.349717681431457,25.669563041038423,26.582409200324072,26.61408684498473,26.69105023760538,26.681966678312435,26.128779074410584,24.440937813869038,21.811154872516777,20.844021873046554,20.58989199844783,19.318766198371925,18.469617816285226,17.08231789374261
2017-06-18,16.592321788479556,16.940424983275406,16.716586556985476,16.531493705013688,15.749626812239061,15.844313340556589,15.624997938404032,16.431951166382873,18.320187814470803,21.254426699198017,22.515389586214496,23.79429965370679,25.685193774160243,26.423343077891953,26.22111988767663,24.95026887301383,24.687294798258062,23.68707242128376,22.98549891308741,22.16358740981015,21.564171764004623,21.41865951132785,21.212247768031936,20.75052177133732
2017-06-19,20.475099968789767,19.99448272828615,19.86092545509556,18.96412544082397,17.997328228236206,16.98481066173013,16.679924065953042,16.056373438682886,19.898034562366977,22.983605440023823,24.903323294355754,26.297856410402073,26.209819677543397,25.868576704958024,26.55747750645196,26.043227267815794,25.126172718246337,23.44039297095866,23.73578731632445,22.753661597346927,21.630884204120598,21.0458330911122,20.872500149766385,20.14619362671781
2017-06-20,20.125728038631205,19.493475902587136,19.187359514000043,19.19766931919768,19.372937133843685,19.391227735352103,19.284207550256454,19.81751107431433,20.81319765423897,21.641448851770797,22.29453993707582,23.096604185339526,23.321761954961367,23.599182149281518,22.51458222468159,22.16744948344523,21.200917699328425,20.185868170818537,19.112360222921794,18.600020915170244,17.87683446422094,17.65917024653986,17.498371045659507,17.395195798545576
2017-06-21,17.1665787615964,16.887965350200293,16.82299859037827,16.811918952659504,16.796840471900065,17.095464559264364,17.541073771971053,18.136618870969897,19.206246650700614,21.752731811565386,23.480729772521464,24.849071086777762,25.96149357793222,26.28739155427136,26.065589561734363,25.74299267247892,24.427632619403788,22.525496617850937,21.12123054046905,20.907051551671522,20.431591451678983,19.898385258803273,19.38708989315478,19.012895260768083
2017-06-22,18.3933626350018,18.14746109053279,17.963962108728563,17.63636303291215,17.358165351034994,16.8113665945394,16.249032198168777,16.72725891483411,19.305549431110403,21.901226567361707,23.84768340405231,25.14963158246913,26.052339633597658,26.936322993444524,27.44388009350844,27.465581912946178,26.563658787785602,24.0050138961063,21.56246994444941,20.41401028346598,19.595911671469356,18.964101382670385,18.207609966660375,17.046688367669102
2017-06-23,16.591777638676213,16.45142390585908,16.29498592586911,15.90155939562709,15.597041022523687,15.221438159986898,15.079493152686707,15.583095180023417,18.345172319284384,21.052629001718152,23.060843254864402,24.293343591816335,25.091575629052368,25.82184317666078,26.365186143110154,26.371273307096473,25.88018449660617,23.69736501185197,21.69190340541391,20.757397329680916,19.682692235408265,19.049779591368495,18.576601575337314,17.985983053330585
2017-06-24,17.440825947323543,16.725125091824523,16.343685863325796,16.27072872671228,16.03240682179184,15.779279607799685,15.557824803835967,15.805644755478655,18.719272611479713,21.496775028611037,23.899446869971552,25.330809246344717,26.201307143297136,26.00037960566464,25.878080640253067,26.06105889987152,25.457726516196068,22.91249304987144,21.385840940742312,20.740007393420438,19.76480842271408,19.306670571083743,19.166413918029914,19.001133609176293
2017-06-25,18.814817876560372,18.13050276457746,17.26388216131328,17.299189173905756,16.893139293385982,16.596363747701528,16.242383853067317,16.066471533516346,18.73762140505478,21.00738821149392,22.78703128318746,23.375173838113795,23.957487946320988,24.412092983837432,24.607877780746232,24.666385824157018,24.031333205329485,21.43886521201899,18.890111036124416,18.550661672806445,18.385924876311634,17.714990877581293,16.777283852904883,16.18303009081148
2017-06-26,15.669381428535162,15.29578214877466,14.581937520617867,14.370303254317193,14.124524563299792,13.884965644686009,13.671694377861007,13.881098443137525,16.764085253166737,19.333439732780597,22.101164706573687,24.038016292598915,24.414400699358517,25.326448677576842,25.956778636475846,25.962635393252746,25.522020948940387,24.431051989224912,22.003371198224,21.22524108903239,19.96639546842146,18.922945136825398,18.487728958417485,17.53167048089137
2017-06-27,16.554261308562403,15.6587657627875,15.509503505850837,14.769917926148773,13.776556102154299,13.266330548968863,12.700459228522254,11.708642348404354,14.625817561044668,18.24189245286837,19.63144684147983,20.6691819851122,22.2902204287628,23.29108106719726,23.98142445556656,24.224930103737307,24.209769995117146,23.01621246333712,20.119263429491717,18.822075212991454,18.272247611672928,17.86031548679815,17.593434842480143,17.479129022180704
2017-06-28,16.94438820368455,16.431900635224366,15.877769531929664,15.29511492819346,15.053924946539368,14.374813016625579,13.88644031297672,14.143673142485158,18.232053983906624,21.07146860343818,23.309863274280243,24.74923570307557,25.65953923371439,26.475741526537007,26.627558404499275,26.993707877072055,27.041468963629644,25.229406248243343,23.32128352921481,22.54238682101555,22.134980669256702,21.56316269744562,21.843363496813637,21.348986136710618
2017-06-29,20.317575404585824,19.657295554434754,19.07146690413085,18.3370134631082,17.33722172710464,16.4811557365716,15.726844229406183,16.000518738277265,20.0069499627366,22.654327409210826,24.448323954685748,25.64883352207601,25.836201973419897,25.07522916110525,25.56717521034827,25.190551290147354,24.87991576837214,23.3785368613616,21.417011391790275,20.10339046320545,18.806953495423446,18.46182114523121,17.75753679814455,17.25197705089219
2017-06-30,16.198391442444574,16.292637836672665,15.736728190252226,14.471680050408652,13.891983535992239,13.505365382293093,13.381409554896564,13.404492117440615,17.946011640533406,20.76358353497129,21.41440058619865,23.182722232344034,24.66891647620176,25.640874794904885,25.510947546159315,24.923714362044674,24.03968516212792,23.092437709527815,22.780493710454962,22.774871822852575,21.531662742137726,20.70345194890112,19.918994107256648,18.891501636564644
2017-07-01,18.177063721769137,17.204725967591898,16.550669096178563,15.61413222579165,15.328442848623993,14.829221449505463,14.821355409546307,15.43627831524713,17.71210706037144,20.257957179162315,23.168665803718753,24.972426014935124,25.67712201390479,25.52509103260636,25.79794711368052,24.610450782128964,24.096945041063925,22.261246211413283,20.09424405026256,18.94660074575944,17.806659644536722,17.081077095086744,16.678194148454764,16.197759011645662
2017-07-02,15.527613977332111,14.880259745421236,14.19069881287802,13.344311629921817,13.225187346155398,13.031226365241206,12.839297276590917,13.162779152183253,14.773261417962113,16.477605762157772,18.573011821746928,18.675288147067217,19.073324006917407,19.874888080169594,18.519416367348143,17.976354167328015,17.375210865090192,15.628236307369203,14.367782040110335,13.47149576881913,13.2004909172661,12.92018705600126,12.99496614558446,12.840495496514015
2017-07-03,12.631490625844684,12.437016596516,12.571283704396038,12.189397446772013,11.856223580077588,11.949414817738157,11.940384265223136,12.439374962736833,13.65506898370096,15.532175137102376,16.44567233427099,17.872184353980188,18.001607918697974,18.425031029474397,18.625278592875507,18.091219481701593,16.39161593108807,14.711420478015857,13.69494342846389,12.966576896303836,12.301040312113946,11.960544434777413,11.246732653773396,10.137287963114144
2017-07-04,9.343017445834613,9.335215732912168,9.254530890527528,8.834364665911133,8.15409250579413,8.044993989056621,7.599915990446225,8.175738278790194,11.172918270230058,14.501669932670852,15.981626292896102,16.842246848847747,17.607097695005955,18.74351131905221,19.57199693493716,19.474947970724184,18.578580298611783,16.519415312729784,14.176069633268606,12.964874340078136,11.777521926463796,11.692419246208821,11.541710737820612,9.757389107171951
2017-07-05,9.358527943106392,10.031568293061635,9.34333400613515,8.854853930250119,8.810903435790143,8.16835887829413,8.039781293438482,8.219499378038883,12.19065175034685,15.266267653015833,16.85740208507998,17.756173638574417,18.92855033218401,19.99166883630831,20.484066609470645,20.524407859795723,20.013611528694575,18.042492831550195,15.989299075005865,13.947089448835404,13.604805437713908,13.438867066069855,13.017964127889181,12.5185537089837
2017-07-06,11.875409990620192,11.399348376084156,11.260593633239388,10.391916986100282,10.55259567371104,10.609408524839548,10.26155669913052,10.386966174300468,12.844463532896729,16.52073144597375,19.323694025856565,21.21697251584304,21.424341782357224,21.45564955728107,20.520336466498136,20.800797923194448,20.98786377443721,18.4176728036409,16.69188875067255,17.375239696985737,16.231664520236865,15.981015106519814,15.058382586509534,14.702654456755672
2017-07-07,15.40424576064381,14.657820493584026,13.29410301707299,12.813948217852452,12.80632321790395,13.044377880877597,14.057946506875783,14.804838924995453,16.208226468206785,18.168821719966683,20.042746011433813,21.165679454581188,21.60458752609166,21.268818159516005,22.397084233287156,22.233192051891873,21.820296676378238,20.091187823642798,18.31660974650654,17.345050523712175,16.784128895953778,16.390163144762397,16.32424297827387,16.644909488750447
2017-07-08,17.134529544836546,16.079641378848038,15.452101353657962,15.939874758875078,15.583480610846971,14.046593550456391,13.121651010776413,13.163872217509324,16.89428535932779,19.603337166806728,21.117622571767562,21.714463079620156,22.57776688043019,22.66885180765886,22.84268694747506,22.257099579801533,21.545325832341902,20.745515957663507,19.7439199984664,17.47358680824962,15.658786761337305,15.275887954341073,15.00082498492884,15.130359220139017
2017-07-09,14.544343365534129,13.67181238200098,13.443270605329669,12.996192165390696,13.244785839618464,13.024881414798747,12.893005628355393,13.651813905649174,16.782831015208714,20.253269156075316,21.796789034526327,22.70368481447447,23.49509449842011,23.367603552039387,23.8729360015673,23.70861200337106,23.611364755341345,22.98639943982468,19.408748480455593,18.248325154329713,17.06605102840345,16.17361720444797,15.888273573745803,15.56632717665792
2017-07-10,15.539976474855164,15.134541603464449,14.403011618693123,14.17530769384877,14.130551741630805,14.012772870361369,13.622173638672946,14.628324959920016,18.065218546610275,21.23271592509684,22.760845577618454,23.68536242016643,24.860994257847924,24.681331210853543,25.14170635975686,24.372048573632007,23.520395552974353,22.574188473524956,20.034658197237192,19.641407226899794,19.066117895446414,18.60482709213658,18.214868127692117,17.644006544569454
2017-07-11,16.284237132476736,16.637260625540996,16.502560807361142,16.24846579614906,15.757926617227657,14.194029329521992,13.678057674088176,14.57279514804124,18.316930194264938,21.111822099736244,22.984940498454566,24.663867609668277,25.56858214518531,25.861313436463494,26.024397974279143,26.114002652800295,25.361184022541636,23.746377107098667,21.340106318182297,20.48740519962066,19.57961939954736,18.729760650962355,18.38922214716247,18.206250295966793
2017-07-12,17.93053637328071,17.36180754552108,16.905286278820686,15.657331679278776,15.399334867280029,15.518094926930347,14.60851362416724,14.772671798850148,18.044823567906885,21.45917209480112,24.01111999892076,25.704037819674745,26.561079336833796,27.11282767657945,26.819833468009666,26.404291810984137,25.090941867967267,22.07301216006637,20.323982304531427,19.600838202104516,19.411298173321338,18.837763591763217,18.130540416837,17.298389295538986
2017-07-13,16.649021246474042,15.990654223210278,15.60611921643942,14.98624939788543,14.097150744273073,13.678261802698195,13.463389207703333,13.772848140820827,16.60349578617622,19.788426719943104,22.119561483184643,23.907104373991817,25.35729100516682,26.328544135470292,26.71870614858109,26.484576330528885,26.49607575530805,24.835362695151467,21.897857998383074,20.256901242679433,19.804140855197478,18.92518787069249,18.344630692684067,17.68595508669651
